Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting)
"France","NET-FR004A","AIRPARIF","FR04141","Quai des Celestins","SPO-FR04141_8","NO2","Nitrogen dioxide (air)","P1Y-3hAbove400","3 consecutive hours in exceedance of 400","2020","0.000","count","97.26","1","Traffic","Urban","2.3606","48.8528","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:16:23","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04141","Quai des Celestins","SPO-FR04141_8","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2020","49.826","ug/m3","97.92","1","Traffic","Urban","2.3606","48.8528","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04141","Quai des Celestins","SPO-FR04141_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2020","36.605","ug/m3","97.26","1","Traffic","Urban","2.3606","48.8528","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04141","Quai des Celestins","SPO-FR04141_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-per50","1 year 50 percentile","2020","58.500","ug/m3","97.26","1","Traffic","Urban","2.3606","48.8528","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04141","Quai des Celestins","SPO-FR04141_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-max","1 year hour max","2020","814.800","ug/m3","97.26","1","Traffic","Urban","2.3606","48.8528","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04141","Quai des Celestins","SPO-FR04141_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-min","1 year hour min","2020","3.000","ug/m3","97.26","1","Traffic","Urban","2.3606","48.8528","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04141","Quai des Celestins","SPO-FR04141_9","NOX as NO2","Nitrogen oxides (air)","P3Y","3 subsequent calendar years mean","2020","83.238","ug/m3","32.48","1","Traffic","Urban","2.3606","48.8528","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04141","Quai des Celestins","SPO-FR04141_9","NOX as NO2","Nitrogen oxides (air)","P1Y","Annual mean / 1 calendar year","2020","83.238","ug/m3","97.26","1","Traffic","Urban","2.3606","48.8528","35.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_38","NO","Nitrogen monoxide (air)","P1Y-hr-per50","1 year 50 percentile","2020","2.500","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_38","NO","Nitrogen monoxide (air)","P1Y-hr-max","1 year hour max","2020","269.500","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_38","NO","Nitrogen monoxide (air)","P1Y-hr-min","1 year hour min","2020","0.000","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_38","NO","Nitrogen monoxide (air)","P1Y","Annual mean / 1 calendar year","2020","6.349","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2020","14.892","ug/m3","79.78","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:01:35","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-hr-per50","1 year 50 percentile","2020","15.000","ug/m3","83.03","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-P1D-per90.4","1 year 90.4 percentile - COMPLIANCE","2020","28.279","ug/m3","79.78","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:02:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-P1D-per90.41","1 year 90.41 percentile","2020","28.279","ug/m3","79.78","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:02:24","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2020","4.000","count","79.78","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:20:04","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-day-max","1 year day max","2020","71.279","ug/m3","79.78","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:16:45","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-day-max36","1 year day max 36","2020","26.450","ug/m3","79.78","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:29:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-day-min","1 year day min","2020","3.692","ug/m3","79.78","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:36:16","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-hr-max","1 year hour max","2020","102.800","ug/m3","83.03","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-hr-min","1 year hour min","2020","0.000","ug/m3","83.03","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P3Y","3 subsequent calendar years mean","2020","19.484","ug/m3","68.53","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2020","17.573","ug/m3","83.03","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=5&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2020","22.167","ug/m3","94.54","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:04:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","2020","20.500","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2020","100.800","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:01:08","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","2020","86.988","ug/m3","94.54","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:17:40","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-day-min","1 year day min","2020","5.138","ug/m3","94.54","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:37:06","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2020","0.000","count","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:25:47","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove400","1 year hour exceed 400","2020","0.000","count","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:35:42","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2020","167.000","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2020","100.500","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:34:41","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-hr-min","1 year hour min","2020","1.500","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y-3hAbove400","3 consecutive hours in exceedance of 400","2020","0.000","count","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:16:23","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2020","28.932","ug/m3","87.15","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2020","24.451","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=8&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-per50","1 year 50 percentile","2020","25.100","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-max","1 year hour max","2020","500.600","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_9","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-min","1 year hour min","2020","1.300","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_9","NOX as NO2","Nitrogen oxides (air)","P3Y","3 subsequent calendar years mean","2020","34.172","ug/m3","31.68","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:12:00","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04150","LA DEFENSE","SPO-FR04150_9","NOX as NO2","Nitrogen oxides (air)","P1Y","Annual mean / 1 calendar year","2020","34.172","ug/m3","94.87","1","Background","Urban","2.2406","48.8914","58.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 20:26:07","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=9&Year_from=2020&Year_to=2020&Station=STA-FR04150&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04156","BOBIGNY","SPO-FR04156_38","NO","Nitrogen monoxide (air)","P1Y-hr-per50","1 year 50 percentile","2020","0.900","ug/m3","84.54","1","Background","Urban","2.4525","48.9025","51.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:56:21","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04156&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04156","BOBIGNY","SPO-FR04156_38","NO","Nitrogen monoxide (air)","P1Y-hr-max","1 year hour max","2020","303.000","ug/m3","84.54","1","Background","Urban","2.4525","48.9025","51.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 21:38:29","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04156&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"France","NET-FR004A","AIRPARIF","FR04156","BOBIGNY","SPO-FR04156_38","NO","Nitrogen monoxide (air)","P1Y-hr-min","1 year hour min","2020","0.000","ug/m3","84.54","1","Background","Urban","2.4525","48.9025","51.0","Paris                                                                           ","FR001K1                                           ","6653903","E1a/validated data AQ e-Reporting","16/11/2021 22:28:19","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=FR&CityName=&Pollutant=38&Year_from=2020&Year_to=2020&Station=STA-FR04156&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
